"Family","Genus","Authority","id","taxonID","identifier","parentNameUsageID","kingdom","phylum","class","order","family","specificEpithet","infraspecificEpithet","modified","scientificName","taxonRank","references"
"Thelenellaceae","Thelenella","Nyl.",174823,"https://www.inaturalist.org/taxa/174823","https://www.inaturalist.org/taxa/174823","https://www.inaturalist.org/taxa/175157","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Thelenellaceae","","","2012-10-23T21:51:52Z","Thelenella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379109"
"Thelocarpaceae","Sarcosagium","A. Massal.",174976,"https://www.inaturalist.org/taxa/174976","https://www.inaturalist.org/taxa/174976","https://www.inaturalist.org/taxa/175162","Fungi","Ascomycota","","Thelocarpales","Thelocarpaceae","","","2019-08-27T02:18:31Z","Sarcosagium","genus","http://www.ubio.org/browser/details.php?namebankID=2560833"
"Thelocarpaceae","Thelocarpon","Nyl.",174832,"https://www.inaturalist.org/taxa/174832","https://www.inaturalist.org/taxa/174832","https://www.inaturalist.org/taxa/175162","Fungi","Ascomycota","","Thelocarpales","Thelocarpaceae","","","2019-08-27T02:18:31Z","Thelocarpon","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379120"
"Thrombiaceae","Thrombium","Wallr.",174813,"https://www.inaturalist.org/taxa/174813","https://www.inaturalist.org/taxa/174813","https://www.inaturalist.org/taxa/791223","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Thrombiaceae","","","2019-11-23T03:45:48Z","Thrombium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2432456"
"Trapeliaceae","Aspiciliopsis","(Mull. Arg.) M. Choisy",706465,"https://www.inaturalist.org/taxa/706465","https://www.inaturalist.org/taxa/706465","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2018-04-28T01:01:07Z","Aspiciliopsis","genus",""
"Trapeliaceae","Lignoscripta","B.D. Ryan",464926,"https://www.inaturalist.org/taxa/464926","https://www.inaturalist.org/taxa/464926","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2021-01-25T20:48:48Z","Lignoscripta","genus","http://www.ubio.org/browser/details.php?namebankID=9712933"
"Trapeliaceae","Placopsis","(Nyl.) Linds.",175426,"https://www.inaturalist.org/taxa/175426","https://www.inaturalist.org/taxa/175426","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2019-08-27T02:17:06Z","Placopsis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2389646"
"Trapeliaceae","Placynthiella","Elenkin",175423,"https://www.inaturalist.org/taxa/175423","https://www.inaturalist.org/taxa/175423","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2019-08-27T02:17:07Z","Placynthiella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2389649"
"Trapeliaceae","Rimularia","Nyl.",175169,"https://www.inaturalist.org/taxa/175169","https://www.inaturalist.org/taxa/175169","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2019-11-23T03:44:43Z","Rimularia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378803"
"Trapeliaceae","Trapelia","M. Choisy",117913,"https://www.inaturalist.org/taxa/117913","https://www.inaturalist.org/taxa/117913","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2019-08-27T02:17:08Z","Trapelia","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268889"
"Trapeliaceae","Trapeliopsis","Hertel & Gotth. Schneid.",174809,"https://www.inaturalist.org/taxa/174809","https://www.inaturalist.org/taxa/174809","https://www.inaturalist.org/taxa/117912","Fungi","Ascomycota","Lecanoromycetes","Trapeliales","Trapeliaceae","","","2019-08-27T02:17:09Z","Trapeliopsis","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2379281"
"Trypetheliaceae","Aptrootia","Lücking & Sipman",910352,"https://www.inaturalist.org/taxa/910352","https://www.inaturalist.org/taxa/910352","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2019-07-20T02:23:21Z","Aptrootia","genus",""
"Trypetheliaceae","Architrypethelium","Aptroot",1363863,"https://www.inaturalist.org/taxa/1363863","https://www.inaturalist.org/taxa/1363863","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2022-03-09T13:19:15Z","Architrypethelium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2456446"
"Trypetheliaceae","Arthopyrenia","A. Massal.",175991,"https://www.inaturalist.org/taxa/175991","https://www.inaturalist.org/taxa/175991","https://www.inaturalist.org/taxa/176057","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Arthopyreniaceae","","","2012-10-23T23:21:27Z","Arthopyrenia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377606"
"Trypetheliaceae","Astrothelium","Eschw.",175884,"https://www.inaturalist.org/taxa/175884","https://www.inaturalist.org/taxa/175884","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2012-10-23T23:16:54Z","Astrothelium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377635"
"Trypetheliaceae","Bathelium","Ach.",462442,"https://www.inaturalist.org/taxa/462442","https://www.inaturalist.org/taxa/462442","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2015-05-11T07:45:14Z","Bathelium","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2377777"
"Trypetheliaceae","Bogoriella","Zahlbr.",915048,"https://www.inaturalist.org/taxa/915048","https://www.inaturalist.org/taxa/915048","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2021-06-24T17:42:48Z","Bogoriella","genus","http://www.indexfungorum.org/names/names.asp"
"Trypetheliaceae","Constrictolumina","Lücking, M. P. Nelsen & Aptroot",1027352,"https://www.inaturalist.org/taxa/1027352","https://www.inaturalist.org/taxa/1027352","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2020-02-04T15:29:43Z","Constrictolumina","genus","https://eol.org/pages/52240717"
"Trypetheliaceae","Dictyomeridium","Aptroot, M. P. Nelsen & Lücking",1029838,"https://www.inaturalist.org/taxa/1029838","https://www.inaturalist.org/taxa/1029838","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2020-02-09T02:13:16Z","Dictyomeridium","genus","https://eol.org/pages/52240720"
"Trypetheliaceae","Marcelaria","Aptroot, M.P. Nelsen & Parnmen",1258701,"https://www.inaturalist.org/taxa/1258701","https://www.inaturalist.org/taxa/1258701","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2021-06-25T08:29:00Z","Marcelaria","genus","https://eol.org/pages/44451715"
"Trypetheliaceae","Nigrovothelium","Lücking, M.P. Nelsen & Aptroot",738482,"https://www.inaturalist.org/taxa/738482","https://www.inaturalist.org/taxa/738482","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2020-02-03T23:00:52Z","Nigrovothelium","genus",""
"Trypetheliaceae","Polymeridium","(Müll. Arg.) R.C. Harris",175419,"https://www.inaturalist.org/taxa/175419","https://www.inaturalist.org/taxa/175419","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2012-10-23T22:57:31Z","Polymeridium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2390044"
"Trypetheliaceae","Polypyrenula","D. Hawksw.",463854,"https://www.inaturalist.org/taxa/463854","https://www.inaturalist.org/taxa/463854","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2018-11-08T06:31:19Z","Polypyrenula","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2492281"
"Trypetheliaceae","Pseudopyrenula","Müll. Arg.",175416,"https://www.inaturalist.org/taxa/175416","https://www.inaturalist.org/taxa/175416","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2012-10-23T22:57:16Z","Pseudopyrenula","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378922"
"Trypetheliaceae","Trypethelium","Spreng.",174782,"https://www.inaturalist.org/taxa/174782","https://www.inaturalist.org/taxa/174782","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2012-10-23T21:37:42Z","Trypethelium","genus","http://www.ubio.org/browser/details.php?namebankID=235126"
"Trypetheliaceae","Viridothelium","Lücking, M.P. Nelsen & Aptroot",793879,"https://www.inaturalist.org/taxa/793879","https://www.inaturalist.org/taxa/793879","https://www.inaturalist.org/taxa/174800","Fungi","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae","","","2020-01-05T02:40:58Z","Viridothelium","genus",""
"Umbilicariaceae","Fulgidea","Bendiksby & Timdal",474428,"https://www.inaturalist.org/taxa/474428","https://www.inaturalist.org/taxa/474428","https://www.inaturalist.org/taxa/59970","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","","","2021-01-27T01:57:52Z","Fulgidea","genus","http://eol.org/pages/42621994"
"Umbilicariaceae","Umbilicaria","Hoffm.",59968,"https://www.inaturalist.org/taxa/59968","https://www.inaturalist.org/taxa/59968","https://www.inaturalist.org/taxa/59970","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","","","2020-10-06T13:33:26Z","Umbilicaria","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267722"
"Umbilicariaceae","Umbilicaria","(Mérat) Frey",59968,"https://www.inaturalist.org/taxa/59968","https://www.inaturalist.org/taxa/59968","https://www.inaturalist.org/taxa/59970","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","","","2020-10-06T13:33:26Z","Umbilicaria","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2267722"
"Umbilicariaceae","Xylopsora","Bendiksby & Timdal",532743,"https://www.inaturalist.org/taxa/532743","https://www.inaturalist.org/taxa/532743","https://www.inaturalist.org/taxa/59970","Fungi","Ascomycota","Lecanoromycetes","Umbilicariales","Umbilicariaceae","","","2021-01-27T02:05:48Z","Xylopsora","genus","https://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm"
"Vahliellaceae","Vahliella","P.M. Jørg.",174812,"https://www.inaturalist.org/taxa/174812","https://www.inaturalist.org/taxa/174812","https://www.inaturalist.org/taxa/174975","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Vahliellaceae","","","2019-08-27T02:15:50Z","Vahliella","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2456371"
"Verrucariaceae","Agonimia","Zahlbr.",175167,"https://www.inaturalist.org/taxa/175167","https://www.inaturalist.org/taxa/175167","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-11-20T19:56:04Z","Agonimia","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2377037"
"Verrucariaceae","Atla","Savić & Tibell",532061,"https://www.inaturalist.org/taxa/532061","https://www.inaturalist.org/taxa/532061","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-08-27T02:10:49Z","Atla","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2456629"
"Verrucariaceae","Bagliettoa","A. Massal.",378762,"https://www.inaturalist.org/taxa/378762","https://www.inaturalist.org/taxa/378762","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2022-04-18T12:40:52Z","Bagliettoa","genus",""
"Verrucariaceae","Catapyrenium","Flot.",176004,"https://www.inaturalist.org/taxa/176004","https://www.inaturalist.org/taxa/176004","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-08-27T02:10:53Z","Catapyrenium","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378463"
"Verrucariaceae","Clavascidium","Breuss",344389,"https://www.inaturalist.org/taxa/344389","https://www.inaturalist.org/taxa/344389","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2014-03-05T15:23:58Z","Clavascidium","genus","http://www.ubio.org/browser/details.php?namebankID=235638"
"Verrucariaceae","Dermatocarpon","Eschw.",154128,"https://www.inaturalist.org/taxa/154128","https://www.inaturalist.org/taxa/154128","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-08-27T02:10:54Z","Dermatocarpon","genus","http://www.ubio.org/browser/details.php?namebankID=235639"
"Verrucariaceae","Endocarpon","Hedw.",175840,"https://www.inaturalist.org/taxa/175840","https://www.inaturalist.org/taxa/175840","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-08-27T02:10:56Z","Endocarpon","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2378685"
"Verrucariaceae","Flakea","O.E. Erikss.",175811,"https://www.inaturalist.org/taxa/175811","https://www.inaturalist.org/taxa/175811","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2023-01-13T19:43:50Z","Flakea","genus","http://www.ubio.org/browser/details.php?namebankID=9711480"
"Verrucariaceae","Henrica","B. de Lesd.",175762,"https://www.inaturalist.org/taxa/175762","https://www.inaturalist.org/taxa/175762","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-08-27T02:10:57Z","Henrica","genus","http://www.ubio.org/browser/details.php?namebankID=235644"
"Verrucariaceae","Heterocarpon","Müll. Arg.",175725,"https://www.inaturalist.org/taxa/175725","https://www.inaturalist.org/taxa/175725","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2012-10-24T01:02:42Z","Heterocarpon","genus","http://www.ubio.org/browser/details.php?namebankID=8291737"
"Verrucariaceae","Heteroplacidium","Breuss",344395,"https://www.inaturalist.org/taxa/344395","https://www.inaturalist.org/taxa/344395","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2014-03-05T15:25:35Z","Heteroplacidium","genus","http://www.ubio.org/browser/details.php?namebankID=235646"
"Verrucariaceae","Hydropunctaria","C. Keller, Gueidan & Thüs",197142,"https://www.inaturalist.org/taxa/197142","https://www.inaturalist.org/taxa/197142","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-08-27T02:10:58Z","Hydropunctaria","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2456389"
"Verrucariaceae","Involucropyrenium","Breuss",463151,"https://www.inaturalist.org/taxa/463151","https://www.inaturalist.org/taxa/463151","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2015-05-11T10:14:19Z","Involucropyrenium","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2379164"
"Verrucariaceae","Mastodia","Hook. f. & Harv.",379112,"https://www.inaturalist.org/taxa/379112","https://www.inaturalist.org/taxa/379112","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-12-03T00:15:46Z","Mastodia","genus",""
"Verrucariaceae","Moriola","Norman",939914,"https://www.inaturalist.org/taxa/939914","https://www.inaturalist.org/taxa/939914","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-09-16T18:54:00Z","Moriola","genus","http://www.catalogueoflife.org/annual-checklist/browse/tree/id/2432433"
"Verrucariaceae","Neocatapyrenium","H. Harada",463596,"https://www.inaturalist.org/taxa/463596","https://www.inaturalist.org/taxa/463596","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2015-05-11T11:43:43Z","Neocatapyrenium","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2380019"
"Verrucariaceae","Normandina","Nyl.",117871,"https://www.inaturalist.org/taxa/117871","https://www.inaturalist.org/taxa/117871","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2019-11-23T03:43:56Z","Normandina","genus","http://www.catalogueoflife.org/annual-checklist/2010/browse/tree/id/2268718"
"Verrucariaceae","Parabagliettoa","Gueidan & Cl. Roux",463654,"https://www.inaturalist.org/taxa/463654","https://www.inaturalist.org/taxa/463654","https://www.inaturalist.org/taxa/117870","Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","","","2015-05-11T11:56:03Z","Parabagliettoa","genus","http://www.catalogueoflife.org/annual-checklist/2012/browse/tree/id/2456390"
